No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,winds,Is,Ir
42498,2014,11,6,17,6,-13,9,1030,59.9,0,0
42499,2014,11,6,18,6,-8,5,1030,0.89,0,0
42500,2014,11,6,19,33,-7,5,1031,1.78,0,0
42501,2014,11,6,20,40,-5,4,1031,2.67,0,0
42502,2014,11,6,21,40,-4,4,1032,0.89,0,0
42503,2014,11,6,22,48,-5,2,1033,0.89,0,0
42504,2014,11,6,23,44,-3,2,1033,0.89,0,0
42505,2014,11,7,0,41,-3,2,1033,1.78,0,0
42506,2014,11,7,1,44,-4,2,1033,0.89,0,0
42507,2014,11,7,2,45,-5,3,1032,1.78,0,0
42508,2014,11,7,3,79,-5,0,1032,2.67,0,0
42509,2014,11,7,4,76,-4,1,1032,3.56,0,0
42510,2014,11,7,5,79,-3,0,1032,0.89,0,0
42511,2014,11,7,6,90,-4,0,1032,0.89,0,0
42512,2014,11,7,7,73,-4,1,1033,1.78,0,0
42513,2014,11,7,8,70,-4,1,1033,0.89,0,0
42514,2014,11,7,9,66,-6,5,1034,0.89,0,0
42515,2014,11,7,10,59,-7,6,1034,1.78,0,0
42516,2014,11,7,11,62,-7,7,1033,2.67,0,0
42517,2014,11,7,12,60,-6,8,1033,3.56,0,0
42518,2014,11,7,13,41,-5,8,1032,4.45,0,0
42519,2014,11,7,14,38,-6,9,1031,5.34,0,0
42520,2014,11,7,15,33,-5,9,1030,1.79,0,0
42521,2014,11,7,16,18,-4,9,1030,0.89,0,0
42522,2014,11,7,17,28,-4,8,1030,1.78,0,0
42523,2014,11,7,18,46,-3,5,1030,2.67,0,0
42524,2014,11,7,19,51,-4,8,1030,3.13,0,0
42525,2014,11,7,20,57,-3,8,1030,4.92,0,0
42526,2014,11,7,21,37,-1,7,1031,1.79,0,0
42527,2014,11,7,22,35,0,3,1031,2.68,0,0
42528,2014,11,7,23,41,-1,2,1030,0.89,0,0
42529,2014,11,8,0,46,-1,1,1030,0.89,0,0
42530,2014,11,8,1,56,-2,-1,1030,1.79,0,0
42531,2014,11,8,2,69,-3,-1,1030,3.58,0,0
42532,2014,11,8,3,79,-1,0,1029,0.89,0,0
42533,2014,11,8,4,76,-2,0,1029,0.89,0,0
42534,2014,11,8,5,65,-2,-1,1029,2.68,0,0
42535,2014,11,8,6,69,-5,-2,1029,5.81,0,0
42536,2014,11,8,7,74,-4,0,1029,7.6,0,0
42537,2014,11,8,8,79,-2,3,1030,10.73,0,0
42538,2014,11,8,9,78,-2,5,1030,13.86,0,0
42539,2014,11,8,10,87,-3,8,1029,15.65,0,0
42540,2014,11,8,11,82,-2,9,1029,17.44,0,0
42541,2014,11,8,12,74,-2,11,1028,1.79,0,0
42542,2014,11,8,13,77,-4,11,1027,2.68,0,0
42543,2014,11,8,14,84,-2,12,1026,1.79,0,0
42544,2014,11,8,15,87,-2,13,1025,3.58,0,0
42545,2014,11,8,16,91,-2,12,1025,7.6,0,0
42546,2014,11,8,17,77,-2,11,1025,10.73,0,0
42547,2014,11,8,18,74,-1,11,1025,1.79,0,0
42548,2014,11,8,19,84,-1,6,1026,2.68,0,0
42549,2014,11,8,20,89,-1,3,1026,3.57,0,0
42550,2014,11,8,21,94,0,2,1027,0.89,0,0
42551,2014,11,8,22,92,-1,2,1027,0.89,0,0
42552,2014,11,8,23,97,0,1,1027,0.45,0,0
42553,2014,11,9,0,92,-2,0,1027,1.79,0,0
42554,2014,11,9,1,98,-2,-1,1028,3.58,0,0
42555,2014,11,9,2,116,-1,0,1027,0.89,0,0
42556,2014,11,9,3,113,-2,-1,1027,1.79,0,0
42557,2014,11,9,4,101,-4,-2,1027,3.58,0,0
42558,2014,11,9,5,87,-4,-1,1027,7.6,0,0
42559,2014,11,9,6,54,-4,-1,1027,9.39,0,0
42560,2014,11,9,7,50,-5,-1,1027,12.52,0,0
42561,2014,11,9,8,42,-4,3,1027,16.54,0,0
42562,2014,11,9,9,38,-3,8,1028,19.67,0,0
42563,2014,11,9,10,38,-7,11,1027,22.8,0,0
42564,2014,11,9,11,39,-9,12,1027,24.59,0,0
42565,2014,11,9,12,33,-9,14,1025,1.79,0,0
42566,2014,11,9,13,34,-8,16,1024,1.79,0,0
42567,2014,11,9,14,40,-7,16,1023,3.13,0,0
42568,2014,11,9,15,48,-5,16,1023,6.26,0,0
42569,2014,11,9,16,45,-5,15,1023,9.39,0,0
42570,2014,11,9,17,39,-4,15,1023,11.18,0,0
42571,2014,11,9,18,44,-3,9,1023,12.97,0,0
42572,2014,11,9,19,57,-1,6,1023,0.89,0,0
42573,2014,11,9,20,77,0,5,1024,1.78,0,0
42574,2014,11,9,21,76,-1,3,1024,2.67,0,0
42575,2014,11,9,22,98,-1,3,1024,3.12,0,0
42576,2014,11,9,23,101,-2,1,1024,0.89,0,0
42577,2014,11,10,0,104,-1,2,1024,1.78,0,0
42578,2014,11,10,1,106,-1,1,1024,0.89,0,0
42579,2014,11,10,2,108,-2,-1,1024,1.79,0,0
42580,2014,11,10,3,98,-4,2,1023,3.58,0,0
42581,2014,11,10,4,79,-5,1,1023,5.37,0,0
42582,2014,11,10,5,44,-6,1,1023,7.16,0,0
42583,2014,11,10,6,33,-6,-1,1023,8.95,0,0
42584,2014,11,10,7,45,-6,-1,1023,10.74,0,0
42585,2014,11,10,8,53,-4,5,1024,12.53,0,0
42586,2014,11,10,9,47,-5,8,1024,14.32,0,0
42587,2014,11,10,10,42,-6,10,1023,16.11,0,0
42588,2014,11,10,11,34,-7,12,1023,0.89,0,0
42589,2014,11,10,12,38,-8,14,1022,1.78,0,0
42590,2014,11,10,13,41,-5,15,1021,1.79,0,0
42591,2014,11,10,14,56,-6,15,1020,4.92,0,0
42592,2014,11,10,15,59,-6,15,1019,8.05,0,0
42593,2014,11,10,16,68,-6,15,1019,11.18,0,0
42594,2014,11,10,17,79,-4,13,1019,0.45,0,0
42595,2014,11,10,18,79,-2,9,1019,1.34,0,0
42596,2014,11,10,19,111,-1,12,1020,4.02,0,0
42597,2014,11,10,20,147,1,9,1019,5.81,0,0
42598,2014,11,10,21,153,0,5,1019,0.89,0,0
42599,2014,11,10,22,145,0,4,1019,1.78,0,0
42600,2014,11,10,23,143,1,4,1019,2.67,0,0
42601,2014,11,11,0,144,1,2,1019,3.12,0,0
42602,2014,11,11,1,200,0,2,1019,4.01,0,0
42603,2014,11,11,2,239,0,1,1018,4.9,0,0
42604,2014,11,11,3,185,-1,2,1018,5.79,0,0
42605,2014,11,11,4,163,0,2,1018,6.68,0,0
42606,2014,11,11,5,28,-2,7,1017,3.13,0,0
42607,2014,11,11,6,12,-2,5,1018,4.92,0,0
42608,2014,11,11,7,9,-7,11,1018,12.97,0,0
42609,2014,11,11,8,9,-7,11,1018,18.78,0,0
42610,2014,11,11,9,11,-7,11,1018,25.93,0,0
42611,2014,11,11,10,15,-8,12,1018,33.98,0,0
42612,2014,11,11,11,13,-7,13,1018,42.03,0,0
42613,2014,11,11,12,14,-7,14,1018,53.21,0,0
42614,2014,11,11,13,17,-5,13,1017,63.04,0,0
42615,2014,11,11,14,18,-6,12,1018,71.98,0,0
42616,2014,11,11,15,16,-7,12,1018,80.92,0,0
42617,2014,11,11,16,11,-8,12,1018,90.75,0,0
42618,2014,11,11,17,7,-8,11,1018,98.8,0,0
42619,2014,11,11,18,9,-8,9,1018,103.72,0,0
42620,2014,11,11,19,13,-8,11,1019,106.85,0,0
42621,2014,11,11,20,16,-6,6,1019,108.64,0,0
42622,2014,11,11,21,8,-10,10,1021,116.69,0,0
42623,2014,11,11,22,19,-13,9,1022,124.74,0,0
42624,2014,11,11,23,8,-15,8,1023,133.68,0,0
42625,2014,11,12,0,9,-14,7,1023,140.83,0,0
42626,2014,11,12,1,5,-15,7,1023,148.88,0,0
42627,2014,11,12,2,2,-15,6,1023,156.03,0,0
42628,2014,11,12,3,2,-16,6,1023,161.84,0,0
42629,2014,11,12,4,3,-15,4,1023,165.86,0,0
42630,2014,11,12,5,3,-16,5,1023,173.91,0,0
42631,2014,11,12,6,6,-16,4,1023,181.96,0,0
42632,2014,11,12,7,4,-18,3,1024,191.79,0,0
42633,2014,11,12,8,4,-19,4,1026,202.97,0,0
42634,2014,11,12,9,5,-20,5,1027,215.04,0,0
42635,2014,11,12,10,6,-22,6,1027,227.11,0,0
42636,2014,11,12,11,6,-22,6,1027,240.07,0,0
42637,2014,11,12,12,5,-22,7,1027,252.14,0,0
42638,2014,11,12,13,4,-21,8,1026,261.97,0,0
42639,2014,11,12,14,6,-21,8,1026,271.8,0,0
42640,2014,11,12,15,5,-20,8,1025,279.85,0,0
42641,2014,11,12,16,3,-19,8,1025,284.77,0,0
42642,2014,11,12,17,5,-17,5,1025,288.79,0,0
42643,2014,11,12,18,7,-18,6,1026,293.71,0,0
42644,2014,11,12,19,9,-17,5,1026,299.52,0,0
42645,2014,11,12,20,11,-17,5,1027,306.67,0,0
42646,2014,11,12,21,12,-15,3,1027,313.82,0,0
42647,2014,11,12,22,15,-16,3,1028,1.79,0,0
42648,2014,11,12,23,17,-15,2,1028,4.02,0,0
42649,2014,11,13,0,12,-16,4,1028,8.04,0,0
42650,2014,11,13,1,11,-16,3,1028,12.06,0,0
42651,2014,11,13,2,12,-11,-1,1028,1.79,0,0
42652,2014,11,13,3,12,-14,0,1028,2.68,0,0
42653,2014,11,13,4,11,-11,0,1027,1.79,0,0
42654,2014,11,13,5,13,-8,-2,1027,0.89,0,0
42655,2014,11,13,6,15,-10,-3,1026,1.78,0,0
42656,2014,11,13,7,21,-9,-4,1026,0.89,0,0
42657,2014,11,13,8,21,-7,0,1026,1.78,0,0
42658,2014,11,13,9,40,-11,5,1027,3.13,0,0
42659,2014,11,13,10,40,-11,8,1026,4.92,0,0
42660,2014,11,13,11,20,-13,10,1026,4.92,0,0
42661,2014,11,13,12,16,-14,11,1025,9.84,0,0
42662,2014,11,13,13,26,-14,12,1024,17.89,0,0
42663,2014,11,13,14,25,-15,12,1023,25.04,0,0
42664,2014,11,13,15,25,-15,12,1022,32.19,0,0
42665,2014,11,13,16,35,-15,12,1022,39.34,0,0
42666,2014,11,13,17,NA,-13,12,1022,44.26,0,0
42667,2014,11,13,18,31,-13,10,1022,4.02,0,0
42668,2014,11,13,19,30,-12,10,1023,8.94,0,0
42669,2014,11,13,20,33,-12,8,1023,12.96,0,0
42670,2014,11,13,21,45,-12,8,1023,16.98,0,0
42671,2014,11,13,22,53,-11,7,1023,20.11,0,0
42672,2014,11,13,23,44,-9,2,1024,1.79,0,0
42673,2014,11,14,0,43,-8,0,1024,4.92,0,0
42674,2014,11,14,1,52,-9,0,1024,6.71,0,0
42675,2014,11,14,2,52,-9,-1,1025,8.5,0,0
42676,2014,11,14,3,52,-9,-1,1025,9.39,0,0
42677,2014,11,14,4,54,-9,-2,1025,11.18,0,0
42678,2014,11,14,5,52,-9,-2,1025,12.97,0,0
42679,2014,11,14,6,49,-9,-3,1025,14.76,0,0
42680,2014,11,14,7,49,-9,-2,1026,17.89,0,0
42681,2014,11,14,8,40,-8,1,1027,21.02,0,0
42682,2014,11,14,9,41,-10,6,1028,1.79,0,0
42683,2014,11,14,10,24,-11,9,1028,1.79,0,0
42684,2014,11,14,11,30,-14,10,1028,3.58,0,0
42685,2014,11,14,12,21,-13,11,1027,5.37,0,0
42686,2014,11,14,13,22,-12,13,1026,7.16,0,0
42687,2014,11,14,14,20,-13,14,1026,8.05,0,0
42688,2014,11,14,15,21,-13,13,1026,1.79,0,0
42689,2014,11,14,16,21,-13,12,1026,3.13,0,0
42690,2014,11,14,17,25,-13,9,1026,4.92,0,0
42691,2014,11,14,18,32,-12,8,1027,8.05,0,0
42692,2014,11,14,19,35,-9,6,1027,0.89,0,0
42693,2014,11,14,20,50,-9,4,1028,1.79,0,0
42694,2014,11,14,21,74,-7,2,1028,2.68,0,0
42695,2014,11,14,22,64,-8,3,1028,4.47,0,0
42696,2014,11,14,23,90,-9,3,1028,5.36,0,0
42697,2014,11,15,0,138,-9,2,1028,1.79,0,0
42698,2014,11,15,1,182,-5,1,1029,0.45,0,0
42699,2014,11,15,2,210,-7,1,1029,0.89,0,0
42700,2014,11,15,3,208,-5,1,1029,0.89,0,0
42701,2014,11,15,4,152,-5,1,1029,0.89,0,0
42702,2014,11,15,5,122,-6,0,1029,1.78,0,0
42703,2014,11,15,6,87,-5,0,1029,3.57,0,0
42704,2014,11,15,7,62,-5,0,1029,0.89,0,0
42705,2014,11,15,8,52,-6,0,1029,1.79,0,0
42706,2014,11,15,9,52,-7,4,1029,0.45,0,0
42707,2014,11,15,10,59,-7,5,1029,1.34,0,0
42708,2014,11,15,11,96,-7,8,1028,2.23,0,0
42709,2014,11,15,12,128,-6,8,1028,3.12,0,0
42710,2014,11,15,13,141,-6,8,1027,1.79,0,0
42711,2014,11,15,14,167,-5,8,1026,0.89,0,0
42712,2014,11,15,15,206,-5,8,1026,0.89,0,0
42713,2014,11,15,16,227,-4,8,1026,1.79,0,0
42714,2014,11,15,17,246,-3,7,1026,2.68,0,0
42715,2014,11,15,18,230,-4,6,1026,4.47,0,0
42716,2014,11,15,19,239,-4,4,1026,7.6,0,0
42717,2014,11,15,20,238,-4,5,1026,8.49,0,0
42718,2014,11,15,21,250,-5,5,1027,10.28,0,0
42719,2014,11,15,22,261,-4,4,1027,12.07,0,0
42720,2014,11,15,23,283,-5,4,1027,0.89,0,0
42721,2014,11,16,0,273,-3,2,1026,1.78,0,0
42722,2014,11,16,1,281,-3,1,1026,2.67,0,0
42723,2014,11,16,2,218,-5,2,1026,3.56,0,0
42724,2014,11,16,3,222,-4,2,1025,1.79,0,0
42725,2014,11,16,4,206,-4,1,1025,0.89,0,0
42726,2014,11,16,5,304,-3,1,1025,1.78,0,0
42727,2014,11,16,6,299,-3,-1,1025,0.89,0,0
42728,2014,11,16,7,284,-4,-1,1025,0.89,0,0
42729,2014,11,16,8,266,-4,0,1026,0.89,0,0
42730,2014,11,16,9,256,-1,5,1026,2.68,0,0
42731,2014,11,16,10,79,-2,7,1026,5.81,0,0
42732,2014,11,16,11,38,-3,10,1026,8.94,0,0
42733,2014,11,16,12,22,-5,11,1025,14.75,0,0
42734,2014,11,16,13,15,-6,12,1025,21.9,0,0
42735,2014,11,16,14,21,-6,12,1024,29.95,0,0
42736,2014,11,16,15,18,-6,12,1024,38,0,0
42737,2014,11,16,16,19,-5,11,1025,46.05,0,0
42738,2014,11,16,17,16,-5,10,1025,51.86,0,0
42739,2014,11,16,18,17,-8,10,1026,59.01,0,0
42740,2014,11,16,19,15,-8,9,1027,66.16,0,0
42741,2014,11,16,20,24,-7,9,1028,73.31,0,0
42742,2014,11,16,21,12,-7,8,1029,79.12,0,0
42743,2014,11,16,22,19,-7,8,1030,84.04,0,0
42744,2014,11,16,23,13,-8,7,1030,91.19,0,0
42745,2014,11,17,0,12,-8,7,1030,97,0,0
42746,2014,11,17,1,13,-8,6,1030,101.92,0,0
42747,2014,11,17,2,12,-9,6,1030,107.73,0,0
42748,2014,11,17,3,13,-9,6,1030,114.88,0,0
42749,2014,11,17,4,11,-9,5,1030,120.69,0,0
42750,2014,11,17,5,11,-8,2,1031,0.89,0,0
42751,2014,11,17,6,9,-9,2,1031,1.78,0,0
42752,2014,11,17,7,11,-7,-1,1032,1.79,0,0
42753,2014,11,17,8,17,-6,2,1033,3.58,0,0
42754,2014,11,17,9,19,-8,8,1033,3.13,0,0
42755,2014,11,17,10,19,-9,9,1033,7.15,0,0
42756,2014,11,17,11,16,-9,10,1032,8.94,0,0
42757,2014,11,17,12,14,-11,11,1031,13.86,0,0
42758,2014,11,17,13,15,-11,12,1030,18.78,0,0
42759,2014,11,17,14,15,-11,12,1029,23.7,0,0
42760,2014,11,17,15,8,-12,12,1029,28.62,0,0
42761,2014,11,17,16,13,-13,12,1029,33.54,0,0
42762,2014,11,17,17,16,-13,12,1029,36.67,0,0
42763,2014,11,17,18,27,-10,7,1030,0.89,0,0
42764,2014,11,17,19,47,-9,4,1030,1.78,0,0
42765,2014,11,17,20,54,-6,3,1030,2.67,0,0
42766,2014,11,17,21,62,-6,2,1030,3.56,0,0
42767,2014,11,17,22,66,-6,1,1031,0.89,0,0
42768,2014,11,17,23,72,-7,1,1031,0.89,0,0
42769,2014,11,18,0,81,-6,0,1030,0.89,0,0
42770,2014,11,18,1,138,-7,-2,1030,1.78,0,0
42771,2014,11,18,2,121,-6,-2,1030,3.57,0,0
42772,2014,11,18,3,78,-5,-1,1030,5.36,0,0
42773,2014,11,18,4,78,-7,-3,1030,7.15,0,0
42774,2014,11,18,5,63,-8,-2,1030,10.28,0,0
42775,2014,11,18,6,45,-8,-2,1030,12.07,0,0
42776,2014,11,18,7,39,-7,-1,1030,13.86,0,0
42777,2014,11,18,8,40,-7,1,1031,15.65,0,0
42778,2014,11,18,9,42,-7,4,1031,18.78,0,0
42779,2014,11,18,10,41,-8,8,1031,21.91,0,0
42780,2014,11,18,11,53,-8,10,1031,0.89,0,0
42781,2014,11,18,12,52,-8,11,1030,2.68,0,0
42782,2014,11,18,13,61,-8,12,1029,4.47,0,0
42783,2014,11,18,14,59,-8,13,1028,6.26,0,0
42784,2014,11,18,15,53,-8,13,1027,1.79,0,0
42785,2014,11,18,16,59,-8,12,1027,4.92,0,0
42786,2014,11,18,17,63,-8,10,1027,0.89,0,0
42787,2014,11,18,18,86,-5,7,1027,0.89,0,0
42788,2014,11,18,19,106,-5,5,1027,0.89,0,0
42789,2014,11,18,20,136,-5,3,1028,1.78,0,0
42790,2014,11,18,21,158,-5,2,1028,0.89,0,0
42791,2014,11,18,22,189,-5,2,1028,0.89,0,0
42792,2014,11,18,23,203,-5,0,1027,1.79,0,0
42793,2014,11,19,0,221,-5,0,1027,0.89,0,0
42794,2014,11,19,1,257,-5,0,1027,0.89,0,0
42795,2014,11,19,2,333,-5,0,1026,1.34,0,0
42796,2014,11,19,3,371,-3,0,1026,1.79,0,0
42797,2014,11,19,4,354,-5,-2,1026,1.79,0,0
42798,2014,11,19,5,273,-4,-2,1025,0.89,0,0
42799,2014,11,19,6,255,-4,-1,1025,1.78,0,0
42800,2014,11,19,7,165,-3,-1,1025,0.89,0,0
42801,2014,11,19,8,198,-2,1,1025,0.89,0,0
42802,2014,11,19,9,275,-2,4,1025,1.79,0,0
42803,2014,11,19,10,320,-2,4,1025,0.89,0,0
42804,2014,11,19,11,284,-1,6,1024,1.34,0,0
42805,2014,11,19,12,346,-1,7,1023,2.23,0,0
42806,2014,11,19,13,311,-1,8,1021,1.79,0,0
42807,2014,11,19,14,372,0,8,1020,3.58,0,0
42808,2014,11,19,15,399,0,9,1020,1.79,0,0
42809,2014,11,19,16,370,-1,6,1020,0.89,0,0
42810,2014,11,19,17,327,0,6,1020,0.89,0,0
42811,2014,11,19,18,346,0,3,1020,1.78,0,0
42812,2014,11,19,19,351,0,3,1020,2.23,0,0
42813,2014,11,19,20,362,-1,2,1021,1.79,0,0
42814,2014,11,19,21,394,-1,1,1021,0.89,0,0
42815,2014,11,19,22,409,-1,1,1020,1.34,0,0
42816,2014,11,19,23,384,-2,0,1020,1.79,0,0
42817,2014,11,20,0,393,0,1,1019,0.89,0,0
42818,2014,11,20,1,380,-1,1,1019,4.02,0,0
42819,2014,11,20,2,330,-1,2,1018,5.81,0,0
42820,2014,11,20,3,324,-1,0,1018,0.89,0,0
42821,2014,11,20,4,334,-1,0,1017,0.89,0,0
42822,2014,11,20,5,334,-1,0,1016,0.89,0,0
42823,2014,11,20,6,368,-2,-1,1016,0.89,0,0
42824,2014,11,20,7,360,-2,-1,1017,0.89,0,0
42825,2014,11,20,8,324,-1,-1,1017,1.78,0,0
42826,2014,11,20,9,299,-1,1,1018,2.67,0,0
42827,2014,11,20,10,305,1,4,1018,1.79,0,0
42828,2014,11,20,11,290,1,5,1018,0.89,0,0
42829,2014,11,20,12,314,0,6,1017,1.79,0,0
42830,2014,11,20,13,315,0,9,1016,1.79,0,0
42831,2014,11,20,14,306,0,8,1016,3.13,0,0
42832,2014,11,20,15,292,0,9,1016,7.15,0,0
42833,2014,11,20,16,315,0,8,1016,8.94,0,0
42834,2014,11,20,17,332,0,6,1017,9.83,0,0
42835,2014,11,20,18,342,0,4,1017,0.89,0,0
42836,2014,11,20,19,338,0,4,1018,0.89,0,0
42837,2014,11,20,20,375,0,3,1018,0.89,0,0
42838,2014,11,20,21,NA,-2,0,1019,0.89,0,0
42839,2014,11,20,22,NA,-1,0,1020,0.45,0,0
42840,2014,11,20,23,NA,0,0,1020,1.34,0,0
42841,2014,11,21,0,NA,-2,-2,1020,1.79,0,0
42842,2014,11,21,1,NA,-3,-2,1020,3.58,0,0
42843,2014,11,21,2,NA,-2,-1,1020,6.71,0,0
42844,2014,11,21,3,NA,-2,-1,1019,8.5,0,0
42845,2014,11,21,4,NA,-1,1,1019,0.89,0,0
42846,2014,11,21,5,NA,-2,0,1019,3.13,0,0
42847,2014,11,21,6,NA,-2,0,1019,7.15,0,0
42848,2014,11,21,7,NA,-3,0,1020,11.17,0,0
42849,2014,11,21,8,NA,-3,0,1020,0.89,0,0
42850,2014,11,21,9,287,-2,2,1021,1.78,0,0
42851,2014,11,21,10,177,-2,6,1021,1.79,0,0
42852,2014,11,21,11,133,-3,7,1021,0.89,0,0
42853,2014,11,21,12,93,-4,10,1020,2.68,0,0
42854,2014,11,21,13,82,-5,12,1019,3.57,0,0
42855,2014,11,21,14,86,-5,13,1019,5.36,0,0
42856,2014,11,21,15,88,-11,15,1019,4.92,0,0
42857,2014,11,21,16,33,-15,14,1019,10.73,0,0
42858,2014,11,21,17,16,-15,13,1020,15.65,0,0
42859,2014,11,21,18,19,-14,12,1021,20.57,0,0
42860,2014,11,21,19,22,-12,9,1022,3.13,0,0
42861,2014,11,21,20,31,-11,7,1023,1.79,0,0
42862,2014,11,21,21,37,-11,6,1024,4.92,0,0
42863,2014,11,21,22,38,-11,4,1025,6.71,0,0
42864,2014,11,21,23,30,-12,5,1025,8.5,0,0
42865,2014,11,22,0,17,-12,4,1025,12.52,0,0
42866,2014,11,22,1,9,-13,5,1026,15.65,0,0
42867,2014,11,22,2,9,-10,2,1027,1.79,0,0
42868,2014,11,22,3,12,-10,0,1027,3.13,0,0
42869,2014,11,22,4,8,-7,-1,1027,4.92,0,0
42870,2014,11,22,5,10,-11,0,1027,6.71,0,0
42871,2014,11,22,6,13,-9,-3,1027,9.84,0,0
42872,2014,11,22,7,15,-9,-3,1028,11.63,0,0
42873,2014,11,22,8,29,-8,1,1028,14.76,0,0
42874,2014,11,22,9,31,-9,6,1029,18.78,0,0
42875,2014,11,22,10,37,-10,8,1029,21.91,0,0
42876,2014,11,22,11,36,-11,10,1029,25.04,0,0
42877,2014,11,22,12,31,-11,11,1028,26.83,0,0
42878,2014,11,22,13,26,-12,11,1027,1.79,0,0
42879,2014,11,22,14,28,-11,11,1026,3.58,0,0
42880,2014,11,22,15,26,-13,11,1025,3.13,0,0
42881,2014,11,22,16,38,-12,10,1025,6.26,0,0
42882,2014,11,22,17,48,-11,8,1025,8.05,0,0
42883,2014,11,22,18,65,-10,6,1025,9.84,0,0
42884,2014,11,22,19,79,-10,5,1026,11.63,0,0
42885,2014,11,22,20,101,-5,6,1026,14.76,0,0
42886,2014,11,22,21,123,0,5,1026,17.89,0,0
42887,2014,11,22,22,146,1,5,1027,19.68,0,0
42888,2014,11,22,23,127,0,4,1027,21.47,0,0
42889,2014,11,23,0,107,0,4,1026,23.26,0,0
42890,2014,11,23,1,106,0,2,1027,24.15,0,0
42891,2014,11,23,2,116,0,2,1026,0.45,0,0
42892,2014,11,23,3,100,0,2,1026,0.89,0,0
42893,2014,11,23,4,91,-1,1,1025,0.45,0,0
42894,2014,11,23,5,91,-1,1,1025,0.9,0,0
42895,2014,11,23,6,99,-1,0,1025,1.79,0,0
42896,2014,11,23,7,110,-1,1,1026,3.13,0,0
42897,2014,11,23,8,111,0,3,1026,4.92,0,0
42898,2014,11,23,9,113,0,5,1026,6.71,0,0
42899,2014,11,23,10,101,-1,6,1026,10.73,0,0
42900,2014,11,23,11,101,0,6,1026,0.89,0,0
42901,2014,11,23,12,111,1,7,1025,2.68,0,0
42902,2014,11,23,13,114,1,8,1025,0.89,0,0
42903,2014,11,23,14,119,2,8,1024,1.78,0,0
42904,2014,11,23,15,141,2,9,1024,1.79,0,0
42905,2014,11,23,16,149,1,8,1023,3.58,0,0
42906,2014,11,23,17,134,1,6,1024,0.89,0,0
42907,2014,11,23,18,143,1,4,1025,1.78,0,0
42908,2014,11,23,19,174,1,2,1025,2.23,0,0
42909,2014,11,23,20,182,0,1,1026,1.79,0,0
42910,2014,11,23,21,181,0,1,1027,2.68,0,0
42911,2014,11,23,22,186,-1,0,1027,1.79,0,0
42912,2014,11,23,23,193,1,1,1027,0.45,0,0
42913,2014,11,24,0,240,-2,-2,1027,1.79,0,0
42914,2014,11,24,1,289,-1,-1,1027,6.71,0,0
42915,2014,11,24,2,282,-1,2,1028,8.5,0,0
42916,2014,11,24,3,188,-3,-2,1028,10.29,0,0
42917,2014,11,24,4,175,-2,-1,1028,13.42,0,0
42918,2014,11,24,5,150,-5,-3,1028,16.55,0,0
42919,2014,11,24,6,116,-6,-2,1028,19.68,0,0
42920,2014,11,24,7,100,-7,-2,1028,23.7,0,0
42921,2014,11,24,8,42,-9,3,1028,3.13,0,0
42922,2014,11,24,9,41,-6,6,1028,3.13,0,0
42923,2014,11,24,10,30,-10,7,1028,4.92,0,0
42924,2014,11,24,11,28,-12,9,1028,8.94,0,0
42925,2014,11,24,12,19,-13,10,1027,10.73,0,0
42926,2014,11,24,13,22,-13,11,1026,0.89,0,0
42927,2014,11,24,14,22,-14,12,1025,1.78,0,0
42928,2014,11,24,15,22,-13,12,1025,3.13,0,0
42929,2014,11,24,16,31,-10,10,1025,7.15,0,0
42930,2014,11,24,17,31,-9,7,1026,10.28,0,0
42931,2014,11,24,18,44,-8,6,1026,13.41,0,0
42932,2014,11,24,19,46,-7,5,1026,15.2,0,0
42933,2014,11,24,20,62,-5,2,1026,16.09,0,0
42934,2014,11,24,21,80,-5,2,1026,0.89,0,0
42935,2014,11,24,22,129,-5,2,1026,1.78,0,0
42936,2014,11,24,23,118,-4,2,1026,2.67,0,0
42937,2014,11,25,0,90,-4,1,1026,0.89,0,0
42938,2014,11,25,1,78,-4,1,1025,0.89,0,0
42939,2014,11,25,2,86,-4,-1,1025,1.79,0,0
42940,2014,11,25,3,111,-3,1,1025,0.89,0,0
42941,2014,11,25,4,144,-3,-1,1024,1.78,0,0
42942,2014,11,25,5,121,-4,0,1023,2.67,0,0
42943,2014,11,25,6,112,-5,-2,1023,0.89,0,0
42944,2014,11,25,7,111,-4,-1,1023,1.78,0,0
42945,2014,11,25,8,146,-3,0,1023,2.67,0,0
42946,2014,11,25,9,159,-3,3,1023,0.89,0,0
42947,2014,11,25,10,151,-3,4,1023,1.78,0,0
42948,2014,11,25,11,143,-3,5,1022,3.57,0,0
42949,2014,11,25,12,157,-1,6,1021,4.46,0,0
42950,2014,11,25,13,174,-2,7,1019,6.25,0,0
42951,2014,11,25,14,199,-1,8,1018,7.14,0,0
42952,2014,11,25,15,192,1,8,1018,4.02,0,0
42953,2014,11,25,16,189,1,8,1017,8.94,0,0
42954,2014,11,25,17,159,2,7,1018,12.96,0,0
42955,2014,11,25,18,205,2,7,1017,14.75,0,0
42956,2014,11,25,19,230,1,4,1017,0.45,0,0
42957,2014,11,25,20,280,1,3,1017,1.79,0,0
42958,2014,11,25,21,266,1,4,1017,3.58,0,0
42959,2014,11,25,22,311,0,3,1016,5.37,0,0
42960,2014,11,25,23,342,0,2,1016,7.16,0,0
42961,2014,11,26,0,323,0,2,1016,8.95,0,0
42962,2014,11,26,1,299,-1,1,1016,0.89,0,0
